,num_vids,min_views_overall,max_views_overall,mean_views_overall,median_views_overall,min_views_last10,max_views_last10,mean_views_last10,median_views_last10,min_views_last25,max_views_last25,mean_views_last25,median_views_last25,min_views_last50,max_views_last50,mean_views_last50,median_views_last50,profile
0,60,3,630,75.85,27.0,6,172,46.5,28.5,3,172,29.04,15.0,3,407,55.68,23.0,https://www.tiktok.com/@thatguymike92
0,26,75.0,159600.0,27175.153846153848,5836.5,75.0,141700.0,27150.6,2106.0,75.0,141700.0,21878.16,5736.0,75.0,159600.0,27175.153846153848,5836.5,https://www.tiktok.com/@nickypoopoo
0,52,92.0,245100.0,9742.307692307691,913.0,92.0,24600.0,3299.1,361.0,92.0,78400.0,5244.88,249.0,92.0,78400.0,4418.0,841.0,https://www.tiktok.com/@sada_slay
0,60,344.0,26600.0,2445.1833333333334,1286.0,427,10000,2231.5,1437.5,427.0,26600.0,3454.2,1780.0,344.0,26600.0,2776.12,1603.5,https://www.tiktok.com/@iamsophiaofficialxo
0,60,7,101,49.53333333333333,46.0,27,99,54.7,47.0,25,101,58.36,54.0,12,101,47.72,42.0,https://www.tiktok.com/@locklincosplay
0,18,50.0,1200000.0,71694.27777777778,179.0,50.0,38200.0,5334.1,110.0,50.0,1200000.0,71694.27777777778,179.0,50.0,1200000.0,71694.27777777778,179.0,https://www.tiktok.com/@courtneyxrxss
0,22,371.0,953100.0,68930.45454545454,1497.5,562.0,33600.0,7203.9,2481.0,371.0,953100.0,68930.45454545454,1497.5,371.0,953100.0,68930.45454545454,1497.5,https://www.tiktok.com/@louis_archibald
0,24,422.0,37200.0,8723.291666666666,5161.0,422.0,37200.0,7426.5,5000.0,422.0,37200.0,8723.291666666666,5161.0,422.0,37200.0,8723.291666666666,5161.0,https://www.tiktok.com/@alexanderancher
0,59,17,2318,185.9322033898305,56.0,24,257,70.0,36.5,24,2318,208.48,48.0,17,2318,201.48,55.5,https://www.tiktok.com/@impinkjade
0,51,133.0,45200.0,3335.0392156862745,530.0,144.0,13600.0,1757.1,245.5,133.0,13600.0,1601.84,208.0,133.0,45200.0,3391.18,541.5,https://www.tiktok.com/@pamsuitsstudio
0,58,469.0,68300.0,3806.6724137931033,1386.5,912.0,68300.0,8326.4,1447.5,469.0,68300.0,4081.4,1245.0,469.0,68300.0,3686.0,1327.0,https://www.tiktok.com/@hoodzy
0,58,133.0,499000.0,11863.672413793103,934.5,133,2878,1474.0,1414.0,133.0,101700.0,5848.6,1178.0,133.0,101700.0,3547.52,934.5,https://www.tiktok.com/@brody.zem
0,60,16,753,128.63333333333333,81.5,16,274,74.1,45.0,16,753,99.88,54.0,16,753,116.24,73.0,https://www.tiktok.com/@kayleighomg
0,24,81.0,240700.0,20711.75,1471.0,81.0,11300.0,2676.3,983.5,81.0,240700.0,20711.75,1471.0,81.0,240700.0,20711.75,1471.0,https://www.tiktok.com/@amyfuegoh
0,60,5,1189,80.26666666666667,51.5,5,118,42.0,21.0,5,170,54.88,45.0,5,1189,73.0,43.5,https://www.tiktok.com/@ajv1693
0,58,22,13000,490.55172413793105,147.5,22,3717,500.7,100.0,22,13000,811.32,125.0,22,13000,514.34,141.0,https://www.tiktok.com/@hannamitchelll
0,51,64,807,215.64705882352942,172.0,82,538,186.8,149.5,80,538,182.72,134.0,64,807,206.7,168.5,https://www.tiktok.com/@hey.its.cierra31996
0,54,22,188,51.166666666666664,43.0,25,188,56.1,38.5,22,188,50.24,39.0,22,188,51.94,43.5,https://www.tiktok.com/@dakshinhere
0,60,14.0,17800.0,760.5833333333334,164.5,42,987,210.1,136.5,35,987,205.8,157.0,14.0,17800.0,726.62,155.5,https://www.tiktok.com/@danielruffingmusic
0,58,1,115,23.586206896551722,15.0,2,17,8.0,6.0,1,60,13.24,11.0,1,96,21.02,14.0,https://www.tiktok.com/@yetanothercamilavideo
0,47,18.0,220900.0,8062.212765957447,221.0,18,282,162.5,220.0,18,549,169.12,141.0,18.0,220900.0,8062.212765957447,221.0,https://www.tiktok.com/@iveswiththebigthighs
0,78,6.0,18000.0,796.1153846153846,275.0,6,1468,294.7,86.5,6,5500,503.24,180.0,6,5500,499.12,295.5,https://www.tiktok.com/@jessiicattt
0,58,47,843,253.75862068965517,195.5,65,843,179.4,89.5,47,843,186.12,131.0,47,843,242.44,180.5,https://www.tiktok.com/@theladystrange
0,43,65.0,70900.0,3408.3023255813955,374.0,65,587,289.6,284.0,65.0,47200.0,2682.08,478.0,65.0,70900.0,3408.3023255813955,374.0,https://www.tiktok.com/@themattnew
0,60,11,39000,1018.6333333333333,174.0,11,254,114.8,108.0,11,1941,239.32,134.0,11,39000,1037.22,167.0,https://www.tiktok.com/@streetoutlaw717
0,52,71.0,62900.0,3584.8653846153848,420.5,145.0,32700.000000000004,3691.2,395.0,102.0,32700.000000000004,2361.04,431.0,71.0,62900.0,3723.68,441.5,https://www.tiktok.com/@thacker_taylor04
0,52,42,830,263.6923076923077,215.0,42,491,244.4,194.5,42,760,277.4,240.0,42,830,269.48,229.0,https://www.tiktok.com/@the_doc_
0,53,27.0,110300.0,2571.735849056604,122.0,43,1307,277.7,157.0,43.0,110300.0,4668.72,224.0,31.0,110300.0,2724.06,145.5,https://www.tiktok.com/@akawolfi
0,54,94.0,23200.0,2500.1296296296296,456.5,94.0,13400.0,1790.5,417.0,94.0,13400.0,1741.8,411.0,94.0,23200.0,2430.54,488.5,https://www.tiktok.com/@partyprincesskali
0,58,95.0,28800.0,1263.1379310344828,374.0,134,497,284.5,278.0,95,1061,366.8,307.0,95.0,28800.0,1376.02,366.5,https://www.tiktok.com/@danielamantea
0,59,37.0,24900.0,1916.8135593220338,164.0,53.0,24900.0,2590.1,111.5,37.0,24900.0,1574.16,110.0,37.0,24900.0,2207.16,183.0,https://www.tiktok.com/@paolo_fiore75
0,60,41,694,235.03333333333333,176.5,41,453,159.8,94.5,41,453,134.96,101.0,41,694,188.7,160.0,https://www.tiktok.com/@natalibrl
0,57,290,2447,1143.157894736842,1010.0,369,1775,948.8,819.5,369,2329,1079.8,987.0,369,2329,1141.98,1021.0,https://www.tiktok.com/@sophia_burgatti
0,78,33.0,89900.0,3498.230769230769,128.5,33.0,53100.0,5500.0,203.5,33.0,89900.0,10128.76,189.0,33.0,89900.0,5159.0,155.5,https://www.tiktok.com/@twaldron515
0,14,415.0,52100.0,5299.928571428572,1404.0,415.0,52100.0,7006.6,1710.5,415.0,52100.0,5299.928571428572,1404.0,415.0,52100.0,5299.928571428572,1404.0,https://www.tiktok.com/@jaymesyoungofficial
0,30,440,7745,4240.6,4805.5,440,5087,1773.7,654.0,440,7745,3932.88,4111.0,440,7745,4240.6,4805.5,https://www.tiktok.com/@alexgoyaa
0,59,179.0,25600.0,4136.813559322034,2977.0,179,3615,2131.4,2087.5,179.0,13600.0,3023.2,2371.0,179.0,25600.0,3669.88,2847.0,https://www.tiktok.com/@bubbly.blue
0,53,50.0,287200.0,6482.301886792453,508.0,55,976,245.9,154.0,50,976,264.68,164.0,50.0,287200.0,6820.86,463.5,https://www.tiktok.com/@gayeraserheadbaby
0,69,461.0,13200.0,1347.7826086956522,889.0,482,1142,722.1,633.0,482,2536,982.8,889.0,461,4659,1105.22,886.5,https://www.tiktok.com/@itstriplecharm
0,51,17,5817,511.9019607843137,211.0,17,277,133.3,127.5,17,2507,319.24,191.0,17,5817,521.46,221.0,https://www.tiktok.com/@fishtopherwalken
0,36,10.0,480800.0,25876.805555555555,197.5,10.0,480800.0,48779.6,458.5,10.0,480800.0,32640.36,140.0,10.0,480800.0,25876.805555555555,197.5,https://www.tiktok.com/@dbren
0,58,190.0,64800.0,4944.293103448276,1273.5,190,8083,1572.9,926.5,190.0,33000.0,5306.08,1648.0,190.0,33000.0,3734.3,1273.5,https://www.tiktok.com/@_ejerett___
0,51,72.0,56500.0,4009.6470588235293,447.0,106.0,43700.0,8432.6,1681.5,106.0,56500.0,6104.88,693.0,72.0,56500.0,4082.22,469.0,https://www.tiktok.com/@frances.4ever
0,56,49.0,133400.0,3917.660714285714,434.0,49,468,238.7,239.5,49,899,264.52,211.0,49.0,133400.0,4172.58,434.0,https://www.tiktok.com/@joscu_jayy
0,55,15.0,263000.0,6075.109090909091,215.0,65,610,341.7,318.5,15,623,257.36,215.0,15.0,263000.0,6658.46,225.5,https://www.tiktok.com/@pariskaris
0,65,950.0,238000.0,15079.153846153846,2427.0,1119.0,10800.0,2614.2,1783.0,1041.0,62800.0,6514.08,1839.0,1041.0,238000.0,14975.38,2468.0,https://www.tiktok.com/@kellmargot
0,60,10.0,79200.0,2030.5333333333333,188.5,10,5701,604.1,28.0,10,5701,359.88,63.0,10.0,15300.0,702.18,153.0,https://www.tiktok.com/@naturally.nattie
0,23,61.0,270100.0,12723.304347826086,304.0,61,8731,1869.5,665.0,61.0,270100.0,12723.304347826086,304.0,61.0,270100.0,12723.304347826086,304.0,https://www.tiktok.com/@rachelbees_world
0,76,54.0,681700.0,9383.342105263158,194.5,61,681,193.3,107.5,61,1055,240.48,126.0,54.0,681700.0,13866.62,166.5,https://www.tiktok.com/@librarianly
0,35,5.0,59500.0,1836.3142857142857,64.0,5,663,104.8,19.5,5,663,109.76,42.0,5.0,59500.0,1836.3142857142857,64.0,https://www.tiktok.com/@simensez
0,59,186.0,60500.0,4965.186440677966,559.0,251.0,27000.0,5472.1,651.5,186.0,60500.0,6252.92,563.0,186.0,60500.0,4644.64,530.5,https://www.tiktok.com/@terencezeee
0,59,12.0,600100.0,11512.593220338984,244.0,12,445,183.8,115.0,12,862,212.48,154.0,12.0,600100.0,13527.56,231.5,https://www.tiktok.com/@tweety.dvddy
0,24,21.0,214700.0,9211.083333333334,137.5,21,219,108.0,113.5,21.0,214700.0,9211.083333333334,137.5,21.0,214700.0,9211.083333333334,137.5,https://www.tiktok.com/@zerodegreezofficial
0,14,2.0,268600.0,21439.0,291.0,2,2114,436.2,146.5,2.0,268600.0,21439.0,291.0,2.0,268600.0,21439.0,291.0,https://www.tiktok.com/@emuranova47_
0,53,137.0,57400.0,2248.490566037736,444.0,159,947,434.5,353.0,138,3429,590.12,366.0,137,9386,757.0,414.0,https://www.tiktok.com/@rainbowsuzi
0,54,135.0,19500.0,2058.0925925925926,639.0,158,4337,1282.2,639.0,135.0,19500.0,1977.28,649.0,135.0,19500.0,1952.58,639.0,https://www.tiktok.com/@kuraikasumi
0,60,95.0,445700.0,9709.933333333332,364.0,95,1186,381.0,225.5,95,3766,755.32,339.0,95.0,445700.0,9526.6,336.0,https://www.tiktok.com/@josevandijk
0,58,10,644,91.48275862068965,47.0,10,120,37.0,27.0,10,644,95.12,36.0,10,644,92.96,47.5,https://www.tiktok.com/@joseordaaz
0,60,134.0,21400.0,1133.7833333333333,498.0,165.0,21400.0,2490.1,342.5,134.0,21400.0,1466.64,425.0,134.0,21400.0,1132.84,466.0,https://www.tiktok.com/@jo_besse
0,57,33,2000000,35895.15789473684,315.0,101,1354,331.8,175.5,33,1354,304.52,172.0,33,2000000,40844.3,269.5,https://www.tiktok.com/@cdaddy16
0,60,5,370,63.43333333333333,37.5,6,90,36.7,27.5,5,370,65.88,39.0,5,370,61.1,36.5,https://www.tiktok.com/@sycodad75
0,56,58.0,24200.0,1237.625,597.5,58,3132,1019.4,538.0,58.0,24200.0,1905.4,647.0,58.0,24200.0,1326.12,597.5,https://www.tiktok.com/@arteky.irl
0,60,12,2601,194.03333333333333,117.0,36,333,135.5,92.0,36,333,111.6,81.0,12,532,141.66,108.0,https://www.tiktok.com/@carson.oliverr
0,71,31.0,321200.0,7085.3239436619715,140.0,31,140,74.3,66.5,31,201,87.56,73.0,31.0,321200.0,8086.48,103.0,https://www.tiktok.com/@thia.madden
0,52,44.0,686600.0,13558.153846153846,111.5,61,239,108.3,82.0,44,239,95.2,71.0,44.0,686600.0,14095.5,110.5,https://www.tiktok.com/@abbyrshea
0,11,153.0,1300000.0,154715.81818181818,371.0,153.0,1300000.0,169737.5,363.5,153.0,1300000.0,154715.81818181818,371.0,153.0,1300000.0,154715.81818181818,371.0,https://www.tiktok.com/@cambarraco
0,60,87.0,155600.0,7856.85,1865.0,87,9488,1855.1,900.5,87.0,155600.0,8870.84,1806.0,87.0,155600.0,6876.62,1832.0,https://www.tiktok.com/@itssfrenchh
0,74,35.0,852400.0,26592.662162162163,249.5,141.0,193000.0,24975.2,749.0,35.0,193000.0,13124.08,340.0,35.0,193000.0,9688.14,236.5,https://www.tiktok.com/@laurenapolis
0,60,15.0,40800.0,1383.5166666666667,140.0,47,311,150.5,132.5,21,311,107.2,90.0,15.0,16700.0,777.98,121.5,https://www.tiktok.com/@y2kasss
0,51,0,926,203.09803921568627,141.0,0,302,135.9,113.5,0,926,256.8,209.0,0,926,203.64,137.5,https://www.tiktok.com/@larch83
0,25,46,11000,677.32,240.0,46,11000,1320.6,258.0,46,11000,677.32,240.0,46,11000,677.32,240.0,https://www.tiktok.com/@frankie_failure
0,78,20,5065,205.3846153846154,71.0,22,180,73.1,51.0,20,346,107.6,67.0,20,5065,255.64,74.0,https://www.tiktok.com/@grandmagonewild
0,59,13,2506,275.8813559322034,186.0,13,227,90.4,84.5,13,314,137.2,135.0,13,2506,261.04,184.5,https://www.tiktok.com/@honestlyelizabeth
0,56,40.0,70700.0,1524.767857142857,176.0,40,621,178.8,87.0,40,624,210.0,174.0,40.0,70700.0,1687.1,196.0,https://www.tiktok.com/@jadalane_
0,24,158.0,621000.0,42099.75,1990.5,158,2933,832.6,615.5,158.0,621000.0,42099.75,1990.5,158.0,621000.0,42099.75,1990.5,https://www.tiktok.com/@ampu.fit
0,59,55.0,587400.0,10760.610169491525,410.0,65,1129,426.1,378.5,63,2013,565.56,406.0,55.0,587400.0,12671.18,491.0,https://www.tiktok.com/@woahhhitskalsey
0,69,47.0,60200.0,1568.4927536231885,197.0,47,682,163.5,96.5,47,1824,261.16,124.0,47.0,60200.0,1754.92,168.5,https://www.tiktok.com/@notsabrinaspellman
0,52,34,410,106.67307692307692,88.0,58,410,145.3,96.0,58,410,126.28,92.0,34,410,108.54,88.5,https://www.tiktok.com/@mysticcanvassmakeup
0,56,55.0,63200.0,5141.982142857143,1085.0,55,5411,1409.6,538.5,55,9662,2085.84,950.0,55.0,63200.0,5477.9,1160.0,https://www.tiktok.com/@sirperrytheplatypus
0,58,15.0,53700.0,1927.7241379310344,75.0,16,497,115.6,56.0,15,3598,269.72,69.0,15.0,53700.0,2179.76,82.5,https://www.tiktok.com/@steam.team
0,58,22,638,129.20689655172413,103.5,59,338,185.6,176.5,28,638,171.64,145.0,22,638,138.36,114.5,https://www.tiktok.com/@bakedspider09
0,53,166.0,773500.0,16522.54716981132,556.0,244,1370,556.2,449.5,166,55000,2805.32,493.0,166,55000,1973.22,547.0,https://www.tiktok.com/@samthesillykid
0,63,72,8035,561.8571428571429,256.0,72,3224,555.1,248.0,72,8035,702.68,253.0,72,8035,622.24,251.0,https://www.tiktok.com/@samfenderswife
0,68,20,2051,162.9558823529412,65.0,20,122,48.6,37.0,20,384,88.8,51.0,20,384,89.88,57.5,https://www.tiktok.com/@the_maniz.dj
0,76,112.0,21700.0,934.5526315789474,438.0,143,828,308.2,219.0,112,828,267.28,214.0,112.0,21700.0,973.34,358.0,https://www.tiktok.com/@bellykisskiss
0,56,96.0,30200.0,1212.0535714285713,499.0,96,484,263.3,212.0,96,874,413.76,378.0,96.0,30200.0,1260.8,482.0,https://www.tiktok.com/@arnaudnanoudubien
0,75,134.0,613500.0,10842.733333333334,307.0,134,9606,1540.7,380.0,134,9606,795.84,276.0,134.0,15200.0,942.9,291.5,https://www.tiktok.com/@regina.wxng
0,55,48.0,28800.0,1090.0363636363636,281.0,48,894,285.6,221.5,48,1422,308.0,211.0,48.0,28800.0,1160.94,240.0,https://www.tiktok.com/@keepsmiling55
0,58,7.0,49100.0,1072.7068965517242,136.0,78,407,171.7,169.0,78,858,238.4,187.0,7,1627,240.68,140.5,https://www.tiktok.com/@yes.its.anya
0,28,70.0,749200.0,46085.78571428572,1012.5,70.0,42800.0,9271.3,1446.5,70.0,749200.0,51539.64,1022.0,70.0,749200.0,46085.78571428572,1012.5,https://www.tiktok.com/@bridangelo
0,57,6,329,71.05263157894737,49.0,11,97,47.1,46.0,10,329,81.52,58.0,8,329,76.28,57.5,https://www.tiktok.com/@vixenvenus
0,32,39.0,191000.0,8530.59375,201.0,145.0,191000.0,21499.9,857.0,73.0,191000.0,10890.36,222.0,39.0,191000.0,8530.59375,201.0,https://www.tiktok.com/@elijah_whosoever
0,60,23,5045,258.35,82.0,36,437,131.8,70.0,23,930,170.76,97.0,23,2287,185.38,90.0,https://www.tiktok.com/@fairly.lost.kid
0,51,31,8391,535.0980392156863,207.0,39,8391,1032.5,117.0,33,8391,679.84,209.0,31,8391,508.8,202.0,https://www.tiktok.com/@tobydeep
0,22,402.0,123400.0,11739.772727272728,2844.0,402,6998,2600.7,1359.5,402.0,123400.0,11739.772727272728,2844.0,402.0,123400.0,11739.772727272728,2844.0,https://www.tiktok.com/@harrisonwhite_
0,56,6,5450,239.85714285714286,61.0,6,303,114.0,62.0,6,303,99.56,69.0,6,5450,255.76,58.0,https://www.tiktok.com/@heatherparady
0,56,92.0,127300.0,4254.017857142857,392.5,101,2787,708.3,330.5,92.0,27500.0,1655.52,279.0,92.0,27500.0,1623.54,376.0,https://www.tiktok.com/@hernandezphotos
0,50,28,461000,9511.72,188.5,51,391,132.4,82.0,28,470,127.4,105.0,28,461000,9511.72,188.5,https://www.tiktok.com/@jaretalvis
0,60,3,129,32.53333333333333,23.5,7,99,33.8,24.0,3,99,28.76,18.0,3,101,28.98,20.5,https://www.tiktok.com/@kishialward
0,48,40.0,902700.0,19192.520833333332,304.5,64,1105,316.0,252.0,40,1134,380.6,286.0,40.0,902700.0,19192.520833333332,304.5,https://www.tiktok.com/@monaealvarado
0,60,27.0,155800.0,2902.366666666667,125.5,43,529,190.3,107.5,33.0,155800.0,6391.0,116.0,27.0,155800.0,3416.02,120.5,https://www.tiktok.com/@nakedapebrand
0,60,268,38000,2457.616666666667,852.0,273,4369,1246.7,729.0,268,4369,1096.12,680.0,268,38000,2134.3,780.5,https://www.tiktok.com/@noahjcastro
0,61,25.0,70200.0,1285.344262295082,73.0,33.0,70200.0,7073.1,49.0,25.0,70200.0,2874.76,60.0,25.0,70200.0,1538.28,70.0,https://www.tiktok.com/@thisisdefnotpeyton
0,56,7,1608,122.01785714285714,69.0,7,154,48.2,35.0,7,193,50.32,39.0,7,1608,118.64,62.5,https://www.tiktok.com/@sking123_
0,17,57.0,145500.0,9182.764705882353,214.0,154.0,145500.0,15446.9,320.0,57.0,145500.0,9182.764705882353,214.0,57.0,145500.0,9182.764705882353,214.0,https://www.tiktok.com/@stellsbells538
0,7,94.0,298200.0,42774.71428571428,210.0,94.0,298200.0,42774.71428571428,210.0,94.0,298200.0,42774.71428571428,210.0,94.0,298200.0,42774.71428571428,210.0,https://www.tiktok.com/@notittiecommittee
0,60,30.0,31700.0,1404.5333333333333,367.0,30,587,209.9,131.5,30,4416,552.2,243.0,30.0,31700.0,1205.52,352.5,https://www.tiktok.com/@gonzal3z_
0,38,32.0,127400.0,7236.526315789473,2475.0,62,6440,1712.3,220.0,62.0,12500.0,3903.12,2671.0,32.0,127400.0,7236.526315789473,2475.0,https://www.tiktok.com/@eveningstandard
0,56,42,3919,883.6607142857143,664.5,42,526,194.8,172.5,42,3919,866.12,526.0,42,3919,921.32,791.0,https://www.tiktok.com/@alexandrelenoir5
0,60,3,100,26.6,21.0,11,100,43.9,27.0,4,100,29.76,18.0,3,100,26.24,18.5,https://www.tiktok.com/@aaron.espindola
0,59,26,7853,274.10169491525426,110.0,37,290,118.1,93.5,26,290,94.64,72.0,26,7853,280.24,108.5,https://www.tiktok.com/@samthetylenol
0,47,4.0,45000.0,2116.595744680851,98.0,10,287,82.5,22.5,4,45000,2046.88,41.0,4.0,45000.0,2116.595744680851,98.0,https://www.tiktok.com/@foxl5
0,59,57.0,18800.0,941.7627118644068,387.0,144,4777,1322.7,627.0,57,4777,659.4,246.0,57.0,18800.0,1001.1,379.5,https://www.tiktok.com/@ivan_sammarone
0,6,132.0,290100.0,49685.333333333336,274.0,132.0,290100.0,49685.333333333336,274.0,132.0,290100.0,49685.333333333336,274.0,132.0,290100.0,49685.333333333336,274.0,https://www.tiktok.com/@drasik_studio
0,57,73,2150,315.6842105263158,190.0,93,440,196.9,179.5,93,1214,346.6,236.0,74,2150,328.16,187.5,https://www.tiktok.com/@aldotrifka
0,51,186.0,126700.0,5271.529411764706,564.0,186,4706,1136.5,384.0,186.0,24500.0,2580.88,564.0,186.0,126700.0,5371.62,588.5,https://www.tiktok.com/@alia.kiehm
0,60,155.0,74300.0,10278.383333333333,1266.5,155,2239,744.4,473.0,155.0,65300.0,4759.08,735.0,155.0,74300.0,10701.12,1355.5,https://www.tiktok.com/@anthony.srsly
0,60,45.0,1000000.0,23095.566666666666,261.5,57.0,106600.0,10819.4,158.5,45.0,139800.0,12719.36,215.0,45.0,139800.0,6902.06,243.0,https://www.tiktok.com/@bradfordawilson
0,64,8,193,41.421875,30.5,10,56,37.2,36.0,10,89,39.44,37.0,10,130,39.82,30.0,https://www.tiktok.com/@genie_in_a_bottle
0,60,128.0,169100.0,5081.2,412.5,128.0,66900.0,7441.6,466.0,128.0,66900.0,3196.2,366.0,128.0,169100.0,5433.56,386.5,https://www.tiktok.com/@gusfink2
0,59,15.0,142500.0,5058.389830508475,125.0,15.0,18800.0,2002.8,72.0,15.0,18800.0,870.72,86.0,15.0,18800.0,633.06,98.0,https://www.tiktok.com/@jennifergendece
0,54,475.0,13700.0,2757.8518518518517,2259.0,481,3457,1994.5,1954.5,475.0,12800.0,2291.64,1846.0,475.0,12800.0,2453.62,2092.5,https://www.tiktok.com/@jewish.hype.house
0,60,21.0,78000.0,1840.3666666666666,104.5,55,78000,8249.9,277.5,49,78000,3405.28,201.0,21.0,78000.0,2184.76,104.5,https://www.tiktok.com/@allaboutmaggie
0,60,27.0,81400.0,2831.1833333333334,261.5,84,532,212.3,170.5,27.0,12900.0,810.32,219.0,27.0,12900.0,894.7,261.5,https://www.tiktok.com/@mylesmilly
0,52,15.0,127600.0,3117.4423076923076,178.5,15,252,121.3,113.5,15,1365,166.48,107.0,15.0,127600.0,3234.36,178.5,https://www.tiktok.com/@nikig_11.11_
0,51,330.0,117100.0,7453.980392156863,1035.0,369.0,117100.0,12554.7,1038.0,369.0,117100.0,6593.24,823.0,330.0,117100.0,5295.06,1028.5,https://www.tiktok.com/@syrianting
0,59,50,684,157.71186440677965,123.0,50,214,115.8,98.0,50,330,134.64,106.0,50,684,150.94,110.0,https://www.tiktok.com/@revicedenim
0,63,29.0,134900.0,2678.095238095238,272.0,39,1174,350.3,180.5,29,1174,261.28,128.0,29.0,134900.0,3107.46,224.5,https://www.tiktok.com/@lavender.gnome
0,52,129.0,180100.0,9941.653846153846,1167.0,129.0,79600.0,10748.7,1276.0,129.0,180100.0,13565.52,1058.0,129.0,180100.0,10155.08,1124.5,https://www.tiktok.com/@barbzroom
0,59,103.0,22900.0,1792.8135593220338,673.0,140.0,22900.0,5904.4,2893.5,103.0,22900.0,2696.04,673.0,103.0,22900.0,1957.1,687.0,https://www.tiktok.com/@netflixel
0,72,130.0,47000.0,3573.1388888888887,1733.5,130,5657,1916.2,1694.0,130,6375,2272.16,1873.0,130.0,27400.0,2985.62,1791.5,https://www.tiktok.com/@1997.diana
0,57,68.0,21700.0,2124.8947368421054,868.0,68,1034,350.2,253.0,68,8491,979.36,336.0,68.0,21700.0,2250.48,915.0,https://www.tiktok.com/@joannedezoete
0,18,458.0,304700.0,23010.055555555555,1536.5,458,1596,874.4,681.0,458.0,304700.0,23010.055555555555,1536.5,458.0,304700.0,23010.055555555555,1536.5,https://www.tiktok.com/@pianosani
