,num_vids,min_views_overall,max_views_overall,mean_views_overall,median_views_overall,min_views_last10,max_views_last10,mean_views_last10,median_views_last10,min_views_last25,max_views_last25,mean_views_last25,median_views_last25,min_views_last50,max_views_last50,mean_views_last50,median_views_last50,profile
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@daxnewman769
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@sheiskings
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@grandpa_lou_pickles
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@littlefoxhermes
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@eyeamki
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@mishalhearts
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@jawad.68
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@syedaqib1122
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@jessicajovel_
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@itsatrixxieworld
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@txcka_
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@steve.wonder
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@freycasey
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@mumtaheenatoya
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@rachelebrooksmith
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@daskybaby
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@brysonstubbs
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@dima.karov
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@nanpabasicooficial
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@bianapolitano_
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@soxsoul
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@ribeiroluiza2
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@thedescendant_
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@budjames_
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@pkersh
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@christianapolinario
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@dankmemeroyalty
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@samisillito
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@vvs.bry
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@printshopadam
0,0,0,0,0,0,0,0,0,0,,,,,0,0,0,0,https://www.tiktok.com/@kaycassidy
