,num_vids,min_views_overall,max_views_overall,mean_views_overall,median_views_overall,min_views_last10,max_views_last10,mean_views_last10,median_views_last10,min_views_last25,max_views_last25,mean_views_last25,median_views_last25,min_views_last50,max_views_last50,mean_views_last50,median_views_last50,profile
0,56,2607.0,878900.0,60877.767857142855,18750.0,2607.0,31200.0,9438.4,6403.0,2607.0,878900.0,58466.2,15500.0,2607.0,878900.0,66031.1,18750.0,https://www.tiktok.com/@cody.tarantino
0,18,3755.0,15200000.0,904879.8888888889,44400.0,3755.0,199000.0,39583.8,19500.0,3755.0,15200000.0,904879.8888888889,44400.0,3755.0,15200000.0,904879.8888888889,44400.0,https://www.tiktok.com/@kirk_thorn
0,57,273.0,16400.0,2338.7017543859647,1128.0,273.0,12200.0,2159.1,980.5,273.0,13000.0,2299.92,1030.0,273.0,16400.0,2396.62,1104.5,https://www.tiktok.com/@lillyanna_19
0,55,1443.0,11300.0,4467.690909090909,4028.0,1494.0,5578.0,3616.7,3735.5,1443.0,5578.0,3293.64,3338.0,1443.0,11300.0,4465.28,3984.5,https://www.tiktok.com/@adamohmusic
0,60,417.0,36400.0,5132.216666666666,4016.0,417.0,3653.0,2087.8,1951.0,417.0,8748.0,3484.8,3535.0,417.0,36400.0,5261.96,3871.0,https://www.tiktok.com/@courtneyleehewitt
0,60,30800.0,5200000.0,295470.0,157750.0,30800.0,489100.0,192870.0,195600.0,30800.0,5200000.0,428736.0,191200.0,30800.0,5200000.0,335646.0,172500.0,https://www.tiktok.com/@gurkensohn98
0,62,1463.0,305100.0,19660.370967741936,7235.5,1463.0,13500.0,6425.5,5445.0,1463.0,305100.0,18795.8,5590.0,1463.0,305100.0,20937.5,8622.5,https://www.tiktok.com/@legocityman69
0,60,33200.0,939400.0,107128.33333333333,78950.0,33200.0,593400.0,128310.0,81050.0,33200.0,593400.0,105892.0,83200.0,33200.0,939400.0,115364.0,81350.0,https://www.tiktok.com/@edwinhonoret
0,63,920.0,843400.0,58661.50793650794,15400.0,920.0,19000.0,10471.2,10600.0,920.0,91100.0,23632.08,15000.0,920.0,610900.0,52142.04,15050.0,https://www.tiktok.com/@justinfukoo
0,59,3880.0,3500000.0,120838.93220338984,17700.0,3880.0,95800.0,28382.0,13550.0,3880.0,185400.0,27118.72,13100.0,3880.0,3500000.0,120169.36,17350.0,https://www.tiktok.com/@tomkaisr
0,36,2720.0,3400000.0,417517.1111111111,67650.0,2720.0,34300.0,17221.6,18900.0,2720.0,570400.0,72076.64,29000.0,2720.0,3400000.0,417517.1111111111,67650.0,https://www.tiktok.com/@istaysharp
0,60,9564.0,941200.0,129894.4,35150.0,9564.0,438400.0,109556.4,19950.0,9564.0,552600.0,96982.56,21200.0,9564.0,941200.0,130321.28,31600.0,https://www.tiktok.com/@just_keep_drawinggg
0,53,1552.0,163400.0,9445.905660377359,3506.0,2035.0,7879.0,4617.0,4355.5,1552.0,105500.0,9637.08,4328.0,1552.0,163400.0,9769.8,3493.5,https://www.tiktok.com/@toxic.star.cosplay
0,70,328.0,1700000.0,50249.87142857143,6318.5,328.0,5924.0,3435.5,3307.5,328.0,111800.0,12422.28,4341.0,328.0,1700000.0,61341.62,6631.0,https://www.tiktok.com/@jh_978
0,61,4796.0,2300000.0,171359.39344262294,30600.0,4796.0,194400.0,27553.3,9432.5,4796.0,1600000.0,104735.96,24100.0,4796.0,2300000.0,199849.98,30850.0,https://www.tiktok.com/@josephbostaph
0,60,996.0,504300.0,17170.466666666667,3352.5,996.0,504300.0,59097.1,3219.5,996.0,504300.0,32564.52,4527.0,996.0,504300.0,19943.38,3453.5,https://www.tiktok.com/@petrescuegreenville
0,54,7706.0,309800.0,60950.11111111111,34950.0,7706.0,226200.0,57730.6,19150.0,7706.0,309800.0,59296.24,29700.0,7706.0,309800.0,55540.12,32600.0,https://www.tiktok.com/@dyloustyle
