,num_vids,min_views_overall,max_views_overall,mean_views_overall,median_views_overall,min_views_last10,max_views_last10,mean_views_last10,median_views_last10,min_views_last25,max_views_last25,mean_views_last25,median_views_last25,min_views_last50,max_views_last50,mean_views_last50,median_views_last50,profile
0,48,225.0,1200000.0,70027.5,1624.5,225.0,9712.0,1310.9,380.0,225.0,9712.0,1261.68,523.0,225.0,1200000.0,70027.5,1624.5,https://www.tiktok.com/@cashmoneybabiesxosicko
0,60,258.0,131400.0,4850.45,1676.5,258.0,3872.0,1508.8,1289.0,258.0,5880.0,2165.8,1855.0,258.0,131400.0,5524.1,1811.0,https://www.tiktok.com/@mariahkissess
0,54,201.0,660800.0,13793.555555555555,1314.0,201.0,5375.0,1756.4,948.0,201.0,660800.0,28041.6,1475.0,201.0,660800.0,14664.7,1264.0,https://www.tiktok.com/@iamethanlovelace_
0,60,451.0,370700.0,18836.3,1763.0,575.0,19900.0,4303.5,2090.0,575.0,237400.0,12500.64,1706.0,575.0,370700.0,21731.3,1892.0,https://www.tiktok.com/@hale.kilcoin
0,59,738.0,2700000.0,61017.0,3881.0,738.0,4195.0,1870.8,1392.0,738.0,16300.0,4931.48,2927.0,738.0,2700000.0,62255.64,4196.0,https://www.tiktok.com/@snackiejackieswag
0,73,272.0,201600.0,4837.780821917808,936.0,357.0,7023.0,1440.8,765.0,357.0,14500.0,2357.52,1014.0,357.0,201600.0,6334.12,994.5,https://www.tiktok.com/@jadkarajeh
0,60,413.0,69600.0,3573.233333333333,1874.0,413.0,4890.0,1650.1,1310.5,413.0,16500.0,2438.04,1776.0,413.0,69600.0,3923.24,1874.0,https://www.tiktok.com/@virduligr
0,70,310.0,791100.0,18746.52857142857,1243.0,719.0,8312.0,1869.9,967.0,310.0,67600.0,4084.88,1014.0,310.0,791100.0,25506.16,1278.0,https://www.tiktok.com/@jesushypes
0,46,107.0,3300000.0,96831.60869565218,4401.5,107.0,1211.0,626.7,708.0,107.0,173300.0,10214.0,2021.0,107.0,3300000.0,96831.60869565218,4401.5,https://www.tiktok.com/@alissarosereyes
0,60,669.0,24200.0,2655.05,1876.5,669.0,1830.0,1292.0,1278.0,669.0,24200.0,2662.64,1775.0,669.0,24200.0,2597.4,1828.5,https://www.tiktok.com/@kiele.rose
0,54,133.0,107600.0,4491.648148148148,791.0,133.0,3280.0,906.0,481.5,133.0,3925.0,1072.28,568.0,133.0,107600.0,3516.9,750.5,https://www.tiktok.com/@laurawilllliams
0,60,71.0,5342.0,505.76666666666665,314.0,209.0,5342.0,1112.7,520.5,71.0,5342.0,634.52,316.0,71.0,5342.0,531.8,315.0,https://www.tiktok.com/@lolagreen26
0,60,877.0,963200.0,59614.566666666666,8409.0,877.0,5783.0,2821.0,2117.0,877.0,435400.0,60498.84,7307.0,877.0,435400.0,42620.52,7246.5,https://www.tiktok.com/@mahalkita7
0,58,52.0,5000000.0,87718.1551724138,1091.5,52.0,2405.0,546.4,303.5,52.0,4840.0,1002.48,588.0,52.0,5000000.0,101050.2,923.0,https://www.tiktok.com/@chrisstynn
0,59,591.0,376300.0,8271.49152542373,1483.0,653.0,2743.0,1058.1,749.0,653.0,2908.0,1319.44,1255.0,653.0,376300.0,9464.7,1504.0,https://www.tiktok.com/@astraeagoods
0,60,1255.0,302200.0,36793.55,7378.0,1255.0,302200.0,57071.0,6324.0,1255.0,302200.0,41741.88,12000.0,1255.0,302200.0,36846.56,7968.0,https://www.tiktok.com/@petratecuenta
0,52,1046.0,138900.0,13541.923076923076,6027.5,1046.0,8937.0,3356.9,2378.0,1046.0,35500.0,5962.4,3515.0,1046.0,138900.0,12175.74,5780.5,https://www.tiktok.com/@princesebastian01
0,60,347.0,145100.0,8377.183333333332,3206.5,347.0,17900.0,4292.0,2438.0,347.0,17900.0,3941.64,2679.0,347.0,57000.0,6010.76,2840.5,https://www.tiktok.com/@rogerwaynee
0,57,1561.0,260800.0,15587.771929824561,3822.0,1836.0,214000.0,29485.9,4687.0,1836.0,214000.0,18544.24,5164.0,1678.0,260800.0,17385.24,4079.0,https://www.tiktok.com/@therelevantdad
0,60,50.0,89800.0,2361.0,780.0,50.0,1215.0,567.0,517.0,50.0,1392.0,739.08,769.0,50.0,89800.0,2633.96,763.5,https://www.tiktok.com/@thedavecarbon
0,56,535.0,16900.0,2124.9464285714284,1350.5,817.0,16900.0,3666.7,1821.0,540.0,16900.0,2602.2,1554.0,535.0,16900.0,2281.92,1434.5,https://www.tiktok.com/@prishabathia
0,60,119.0,1595.0,545.7666666666667,395.5,166.0,1416.0,700.7,655.5,119.0,1595.0,660.68,623.0,119.0,1595.0,584.4,484.5,https://www.tiktok.com/@billie_.laverne
0,54,380.0,1100000.0,51073.68518518518,2117.5,380.0,10900.0,2577.4,1823.5,380.0,1100000.0,65308.36,2278.0,380.0,1100000.0,53746.1,2052.5,https://www.tiktok.com/@wrj
0,51,1538.0,139900.0,15768.882352941177,8001.0,1538.0,25600.0,7218.0,4558.0,1538.0,30400.0,9494.04,6115.0,1538.0,139900.0,15368.26,7551.0,https://www.tiktok.com/@helloimdianka
0,65,2645.0,177500.0,14001.738461538462,5729.0,2645.0,26700.0,7569.6,5684.0,2645.0,127300.0,13466.68,5823.0,2645.0,177500.0,16025.14,5850.0,https://www.tiktok.com/@michelleperiodtt
0,52,938.0,263900.0,12134.75,2997.0,938.0,40200.0,8832.7,3665.0,938.0,60900.0,9382.4,3815.0,938.0,263900.0,12411.72,2997.0,https://www.tiktok.com/@danielaakle
0,60,1131.0,110800.0,5700.316666666667,2527.0,1343.0,4815.0,2322.0,1955.5,1131.0,21900.0,3526.0,2020.0,1131.0,110800.0,5336.06,2400.0,https://www.tiktok.com/@taekwondo_fita
0,24,1455.0,326400.0,33242.416666666664,7422.5,1455.0,41400.0,10839.1,3069.5,1455.0,326400.0,33242.416666666664,7422.5,1455.0,326400.0,33242.416666666664,7422.5,https://www.tiktok.com/@isek_
0,68,252.0,462600.0,20293.073529411766,1078.0,252.0,4236.0,1175.1,917.5,252.0,137400.0,6739.96,1000.0,252.0,462600.0,19307.28,1043.0,https://www.tiktok.com/@theegambiana
0,59,702.0,1200000.0,45438.86440677966,1571.0,816.0,75400.0,8894.6,1431.5,816.0,1200000.0,52268.52,1391.0,702.0,1200000.0,40527.5,1431.5,https://www.tiktok.com/@r0lobutler
0,57,79.0,234900.0,5227.263157894737,603.0,79.0,1109.0,507.6,326.5,79.0,5152.0,803.4,422.0,79.0,234900.0,5821.96,722.5,https://www.tiktok.com/@e.hale01
0,60,19.0,1637.0,218.08333333333334,165.5,19.0,223.0,76.5,69.5,19.0,258.0,117.48,112.0,19.0,1637.0,196.64,158.0,https://www.tiktok.com/@tatted_mama81
0,74,292.0,494100.0,7920.418918918919,873.5,292.0,1703.0,652.5,488.5,292.0,1703.0,739.2,581.0,292.0,494100.0,10860.1,653.0,https://www.tiktok.com/@.florence
0,56,310.0,60000.0,5244.946428571428,4354.0,310.0,4532.0,1598.3,1321.0,310.0,60000.0,5440.16,2390.0,310.0,60000.0,5411.42,4414.0,https://www.tiktok.com/@maxkrause60
0,52,1054.0,655500.0,25627.096153846152,4702.0,2853.0,18800.0,9464.9,8093.5,2853.0,655500.0,49561.84,11200.0,1054.0,655500.0,26601.82,4918.0,https://www.tiktok.com/@good.vibes.only_us
0,60,101.0,2578.0,737.8333333333334,552.5,101.0,2578.0,922.9,736.5,101.0,2578.0,761.08,604.0,101.0,2578.0,738.42,552.5,https://www.tiktok.com/@anthonybrown175
0,58,261.0,195200.0,7841.3448275862065,1784.5,261.0,4154.0,1512.6,1222.5,261.0,5585.0,2163.76,1842.0,261.0,29200.0,2959.18,1784.5,https://www.tiktok.com/@alexcazam
0,34,134.0,403800.0,28514.29411764706,908.5,134.0,1107.0,474.5,327.5,134.0,221500.0,9953.56,761.0,134.0,403800.0,28514.29411764706,908.5,https://www.tiktok.com/@alyssa.sue
0,60,68.0,38100.0,2200.616666666667,1292.5,68.0,2715.0,953.2,907.5,68.0,38100.0,2816.92,1354.0,68.0,38100.0,2392.32,1340.0,https://www.tiktok.com/@angelkay1994
0,60,114.0,1400000.0,25561.366666666665,1627.0,153.0,875.0,546.2,634.0,114.0,1667.0,693.08,729.0,114.0,11800.0,2053.86,1145.5,https://www.tiktok.com/@beckymashburnburr
0,60,247.0,5892.0,1772.4,1583.0,450.0,1810.0,841.4,585.0,247.0,3822.0,1280.48,1038.0,247.0,5892.0,1696.68,1505.0,https://www.tiktok.com/@benjiomg
0,64,525.0,37600.0,3147.203125,2230.0,525.0,2737.0,1530.6,1336.5,525.0,4889.0,1861.8,1982.0,525.0,37600.0,3137.58,2250.5,https://www.tiktok.com/@bennettmlittle
0,60,72.0,1966.0,650.1166666666667,478.0,72.0,379.0,229.5,244.0,72.0,1680.0,493.84,270.0,72.0,1743.0,608.76,371.0,https://www.tiktok.com/@chezo2.0
0,60,342.0,101700.0,6684.083333333333,2440.5,342.0,3606.0,2056.1,2420.0,342.0,46800.0,3987.92,2379.0,342.0,54700.0,5276.82,2440.5,https://www.tiktok.com/@christianreynoso100
0,59,85.0,32500.0,2634.8813559322034,1210.0,101.0,1468.0,919.1,988.0,85.0,4331.0,1167.4,1042.0,85.0,22200.0,1688.16,1184.5,https://www.tiktok.com/@bigheartbigaesthetics
0,57,89.0,1280.0,223.08771929824562,175.0,89.0,358.0,175.5,180.0,89.0,358.0,175.84,163.0,89.0,565.0,195.38,173.0,https://www.tiktok.com/@saiyanprincess_
0,75,173.0,4339.0,802.2266666666667,624.0,173.0,744.0,428.8,384.5,173.0,2623.0,654.64,591.0,173.0,4339.0,835.22,631.5,https://www.tiktok.com/@beardcore
0,19,779.0,2800000.0,204364.0,3714.0,779.0,516900.0,59189.0,1549.0,779.0,2800000.0,204364.0,3714.0,779.0,2800000.0,204364.0,3714.0,https://www.tiktok.com/@sweetch4itee
0,53,259.0,1300000.0,27889.66037735849,969.0,459.0,1300000.0,132352.8,2354.0,459.0,1300000.0,58165.32,2012.0,259.0,1300000.0,29536.84,1010.5,https://www.tiktok.com/@emilyhibdon
0,59,35.0,54200.0,3761.9322033898306,1459.0,35.0,48000.0,7241.8,2731.5,35.0,54200.0,6222.12,2400.0,35.0,54200.0,4261.6,1756.5,https://www.tiktok.com/@errolbasconcillo
0,60,36.0,3563.0,436.55,162.0,36.0,394.0,158.4,118.0,36.0,701.0,145.36,82.0,36.0,1564.0,317.8,145.5,https://www.tiktok.com/@pampro7
0,54,2752.0,170000.0,20718.11111111111,7123.5,2752.0,19100.0,6033.7,4853.5,2752.0,62300.0,14697.0,5713.0,2752.0,170000.0,19761.3,6455.5,https://www.tiktok.com/@hconeybaby
0,54,630.0,10400.0,1805.9814814814815,1351.0,678.0,10400.0,2347.3,1315.5,630.0,10400.0,1908.84,1190.0,630.0,10400.0,1861.06,1362.5,https://www.tiktok.com/@ppagano
0,30,400.0,2000000.0,112736.76666666666,2980.0,400.0,1996.0,891.6,917.5,400.0,220400.0,13528.08,1238.0,400.0,2000000.0,112736.76666666666,2980.0,https://www.tiktok.com/@trackmeigel
0,60,939.0,8531.0,2070.1666666666665,2005.5,1501.0,3233.0,2290.8,2285.0,1326.0,4078.0,2313.56,2271.0,939.0,4546.0,2058.82,2061.5,https://www.tiktok.com/@jayfroo_
0,73,1756.0,1500000.0,70680.46575342465,7178.0,1862.0,1500000.0,324227.3,63100.0,1862.0,1500000.0,135247.64,9139.0,1756.0,1500000.0,70073.14,4937.0,https://www.tiktok.com/@manuelavelarr
0,58,122.0,31100.0,1254.9827586206898,452.0,146.0,2586.0,631.1,288.5,122.0,2586.0,552.88,265.0,122.0,31100.0,1295.08,386.5,https://www.tiktok.com/@s_jo
0,35,198.0,623300.0,42235.514285714286,3874.0,198.0,29700.0,5991.6,2594.5,198.0,48700.0,12144.04,3643.0,198.0,623300.0,42235.514285714286,3874.0,https://www.tiktok.com/@therealmyranda
0,55,20.0,276600.0,5912.6,294.0,20.0,1211.0,232.5,158.0,20.0,1927.0,322.88,197.0,20.0,276600.0,6449.7,264.5,https://www.tiktok.com/@nari.ikari
0,53,152.0,5618.0,819.2641509433962,508.0,173.0,1327.0,504.5,365.5,152.0,2746.0,655.96,327.0,152.0,5618.0,786.44,481.5,https://www.tiktok.com/@rosaliesw
0,60,2361.0,177500.0,16382.933333333332,6421.0,2361.0,65700.0,15295.7,8274.5,2361.0,65700.0,17119.6,7425.0,2361.0,65700.0,13446.46,6670.5,https://www.tiktok.com/@emptypockets37
0,59,556.0,740600.0,22093.389830508473,4119.0,556.0,227300.0,24584.5,2127.5,556.0,227300.0,11904.4,2692.0,556.0,740600.0,25162.2,4176.5,https://www.tiktok.com/@saveileen
0,68,110.0,135000.0,3880.8382352941176,932.0,110.0,708.0,285.6,261.0,110.0,2523.0,528.52,360.0,110.0,26400.0,1667.32,689.5,https://www.tiktok.com/@530.noah
0,58,92.0,247700.0,5833.293103448276,1127.0,598.0,15900.0,2332.1,766.5,92.0,15900.0,1794.44,862.0,92.0,15900.0,1628.16,1087.5,https://www.tiktok.com/@sxndymua
0,39,734.0,471600.0,30408.5641025641,1824.0,734.0,2099.0,1218.8,1021.0,734.0,9985.0,1923.6,1505.0,734.0,471600.0,30408.5641025641,1824.0,https://www.tiktok.com/@just2vibe_
0,40,247.0,1400000.0,39860.725,1297.0,247.0,6495.0,1185.3,636.0,247.0,6495.0,1417.76,720.0,247.0,1400000.0,39860.725,1297.0,https://www.tiktok.com/@hayleighjmc
0,76,488.0,178100.0,7898.8421052631575,2017.0,705.0,2346.0,1291.2,1183.5,488.0,2464.0,1221.2,1080.0,488.0,63200.0,3106.62,1597.0,https://www.tiktok.com/@crispo___
0,38,1236.0,497700.0,34552.07894736842,3805.5,1236.0,14100.0,3366.6,2138.0,1236.0,497700.0,50665.8,6951.0,1236.0,497700.0,34552.07894736842,3805.5,https://www.tiktok.com/@davinaplays_
0,59,184.0,530400.0,11368.830508474577,756.0,213.0,30100.0,3661.0,753.5,213.0,30100.0,2040.48,451.0,184.0,530400.0,13267.64,739.5,https://www.tiktok.com/@neokruger8
0,60,643.0,228200.0,15416.483333333334,4393.0,643.0,11800.0,3365.8,2159.5,643.0,16200.0,3869.6,2380.0,643.0,228200.0,15362.36,4393.0,https://www.tiktok.com/@2brooos
0,34,780.0,1300000.0,107209.91176470589,5401.5,780.0,36600.0,7375.9,2327.0,780.0,1300000.0,142266.24,5845.0,780.0,1300000.0,107209.91176470589,5401.5,https://www.tiktok.com/@pulcia_auckland
0,60,374.0,11000.0,1732.1,1122.5,653.0,2397.0,972.0,759.0,380.0,7817.0,1408.52,814.0,374.0,7817.0,1284.04,1021.5,https://www.tiktok.com/@bogdansolomenco
0,33,1205.0,1500000.0,125426.60606060606,5492.0,1205.0,1500000.0,156227.3,2995.5,1205.0,1500000.0,114284.12,3569.0,1205.0,1500000.0,125426.60606060606,5492.0,https://www.tiktok.com/@mbp_mustbeplayed
0,44,1129.0,2900000.0,81553.86363636363,3817.0,1129.0,284500.0,32611.5,2626.0,1129.0,284500.0,17699.72,3855.0,1129.0,2900000.0,81553.86363636363,3817.0,https://www.tiktok.com/@taiyolo101
0,46,1258.0,290800.0,19601.695652173912,3185.5,1258.0,3674.0,2194.2,2221.5,1258.0,5602.0,2878.28,2355.0,1258.0,290800.0,19601.695652173912,3185.5,https://www.tiktok.com/@jeyprovencher
0,64,1292.0,56500.0,6210.796875,3575.0,1433.0,4655.0,2644.5,2470.0,1292.0,13900.0,3897.64,2942.0,1292.0,56500.0,6390.98,3534.0,https://www.tiktok.com/@banwait315
0,12,11500.0,821600.0,160950.0,64800.0,11500.0,821600.0,168570.0,59700.0,11500.0,821600.0,160950.0,64800.0,11500.0,821600.0,160950.0,64800.0,https://www.tiktok.com/@sxn.8210
0,54,550.0,89100.0,4765.388888888889,2219.5,550.0,2967.0,1380.4,1002.5,550.0,10400.0,2200.28,1775.0,550.0,89100.0,4929.46,2151.0,https://www.tiktok.com/@leofurio
0,12,21.0,2300000.0,231540.58333333334,459.0,21.0,2300000.0,230358.7,324.5,21.0,2300000.0,231540.58333333334,459.0,21.0,2300000.0,231540.58333333334,459.0,https://www.tiktok.com/@faroe_pharaoh
0,36,628.0,649700.0,41198.194444444445,3564.5,628.0,12200.0,2353.7,1440.0,628.0,649700.0,54410.16,2246.0,628.0,649700.0,41198.194444444445,3564.5,https://www.tiktok.com/@davis.le11
0,12,236.0,2611.0,826.4166666666666,386.5,236.0,2611.0,735.3,352.5,236.0,2611.0,826.4166666666666,386.5,236.0,2611.0,826.4166666666666,386.5,https://www.tiktok.com/@brandonasosa
0,60,167.0,55700.0,1812.1,606.0,1077.0,55700.0,7613.6,2501.5,384.0,55700.0,3585.56,1077.0,256.0,55700.0,2099.86,712.0,https://www.tiktok.com/@carley_danagra
0,53,47.0,51100.0,1991.0566037735848,401.0,47.0,1237.0,332.8,216.0,47.0,51100.0,2734.92,714.0,47.0,51100.0,2079.32,405.5,https://www.tiktok.com/@caseycartii
0,49,88.0,676700.0,34656.93877551021,3093.0,88.0,3903.0,1315.4,974.5,88.0,163100.0,13545.96,1773.0,88.0,676700.0,34656.93877551021,3093.0,https://www.tiktok.com/@cowboycuts
0,60,54.0,116300.0,2670.9666666666667,661.5,54.0,1392.0,613.2,630.0,54.0,116300.0,5591.56,731.0,54.0,116300.0,3094.14,671.0,https://www.tiktok.com/@therealmechanicdan
0,11,159.0,140400.0,13620.90909090909,814.0,159.0,140400.0,14859.2,811.0,159.0,140400.0,13620.90909090909,814.0,159.0,140400.0,13620.90909090909,814.0,https://www.tiktok.com/@dattboisteven
0,51,99.0,607.0,244.35294117647058,220.0,179.0,308.0,221.2,214.5,99.0,607.0,263.6,235.0,99.0,607.0,243.3,218.5,https://www.tiktok.com/@123.cha.cha
0,25,1496.0,1300000.0,64128.6,5137.0,1496.0,26600.0,5207.9,2910.0,1496.0,1300000.0,64128.6,5137.0,1496.0,1300000.0,64128.6,5137.0,https://www.tiktok.com/@huntingtheworld
0,52,7.0,18800.0,876.8653846153846,357.5,7.0,2108.0,453.4,161.5,7.0,2108.0,376.56,309.0,7.0,18800.0,880.42,352.5,https://www.tiktok.com/@hermitvan
0,58,270.0,339300.0,12289.448275862069,1119.5,283.0,9316.0,1774.5,884.5,270.0,9316.0,1230.16,851.0,270.0,339300.0,11915.6,1082.0,https://www.tiktok.com/@kris_byrd
0,60,732.0,171300.0,9828.45,2499.5,732.0,10400.0,2800.9,1767.5,732.0,44300.0,5327.32,2330.0,732.0,134900.0,7643.94,2385.5,https://www.tiktok.com/@lexmusicmarketing
0,60,40.0,140700.0,5185.266666666666,981.5,40.0,8662.0,1544.9,820.5,40.0,8662.0,1356.56,541.0,40.0,140700.0,5915.24,881.5,https://www.tiktok.com/@itsjustlucas
0,60,67.0,11000.0,1177.5,968.0,67.0,2517.0,534.6,228.0,67.0,2517.0,786.44,422.0,67.0,11000.0,1126.44,862.5,https://www.tiktok.com/@mamasmaternalhealth
0,74,145.0,864.0,358.2432432432432,319.5,233.0,477.0,336.1,337.0,167.0,578.0,337.0,321.0,145.0,821.0,334.24,309.5,https://www.tiktok.com/@mollybmommy
0,53,385.0,27900.0,1418.8867924528302,850.0,507.0,1713.0,934.6,847.0,385.0,1713.0,898.68,819.0,385.0,27900.0,1462.8,858.0,https://www.tiktok.com/@shanechr111
0,3,15600.0,59300.0,32466.666666666668,22500.0,15600.0,59300.0,32466.666666666668,22500.0,15600.0,59300.0,32466.666666666668,22500.0,15600.0,59300.0,32466.666666666668,22500.0,https://www.tiktok.com/@siriusxmhits1
0,59,170.0,122100.0,4646.983050847458,1525.0,170.0,6442.0,1787.9,1093.5,170.0,6548.0,1760.88,1120.0,170.0,20300.0,2409.48,1302.0,https://www.tiktok.com/@tucker_da_trucker
0,57,113.0,16600.0,1244.122807017544,721.0,113.0,592.0,375.4,434.5,113.0,5545.0,964.08,592.0,113.0,16600.0,1276.38,702.0,https://www.tiktok.com/@wolfpac_jaybird
0,60,658.0,359800.0,18507.666666666668,3691.0,658.0,12300.0,2674.0,1860.5,658.0,39300.0,3532.6,1323.0,658.0,359800.0,14940.18,2834.5,https://www.tiktok.com/@rushmamagar
0,59,68.0,9477.0,788.2881355932203,531.0,212.0,1200.0,496.3,434.5,182.0,2693.0,730.52,544.0,68.0,9477.0,797.8,536.5,https://www.tiktok.com/@v_bezsmertna13
0,9,11400.0,1700000.0,261377.77777777778,67100.0,11400.0,1700000.0,261377.77777777778,67100.0,11400.0,1700000.0,261377.77777777778,67100.0,11400.0,1700000.0,261377.77777777778,67100.0,https://www.tiktok.com/@nick.drums
0,73,507.0,437200.0,9664.698630136987,1407.0,1894.0,437200.0,56344.7,4250.5,783.0,437200.0,25187.88,2627.0,629.0,437200.0,13310.18,1548.5,https://www.tiktok.com/@akikat28
0,59,54.0,1793.0,353.89830508474574,259.0,72.0,443.0,171.4,113.5,54.0,443.0,197.6,168.0,54.0,1793.0,334.58,250.5,https://www.tiktok.com/@lenny.unperfekt
