,num_vids,min_views_overall,max_views_overall,mean_views_overall,median_views_overall,min_views_last10,max_views_last10,mean_views_last10,median_views_last10,min_views_last25,max_views_last25,mean_views_last25,median_views_last25,min_views_last50,max_views_last50,mean_views_last50,median_views_last50,profile
0,60,242.0,52000.0,3685.8333333333335,1582.5,242,2404,1338.8,1291.0,242.0,52000.0,4422.68,1358.0,242.0,52000.0,3615.94,1417.5,https://www.tiktok.com/@natalieannehair
0,51,132.0,272400.0,10389.0,762.0,132,1751,520.0,420.5,132.0,3035.0,615.72,407.0,132.0,272400.0,10518.88,761.5,https://www.tiktok.com/@jahaira.garcia
0,58,8.0,656200.0,20873.396551724138,852.0,8,982,342.0,129.5,8.0,2532.0,712.36,710.0,8.0,656200.0,24064.92,812.5,https://www.tiktok.com/@amazoncitysucks
0,47,615.0,4900000.0,136005.55319148937,3638.0,615.0,289700.0,30122.5,1392.5,615.0,289700.0,16775.08,2158.0,615.0,4900000.0,136005.55319148937,3638.0,https://www.tiktok.com/@annacmathias
0,52,102.0,4470.0,654.25,540.5,102,1033,419.7,368.5,102.0,1033.0,520.8,523.0,102.0,4470.0,658.02,540.5,https://www.tiktok.com/@queenn.beeh
0,22,388.0,232800.0,41755.0,31600.0,388.0,34700.0,8891.0,4796.5,388.0,232800.0,41755.0,31600.0,388.0,232800.0,41755.0,31600.0,https://www.tiktok.com/@notmusicalbootlegs
0,51,152.0,685700.0,26312.058823529413,2009.0,1372,5899,2395.0,2162.0,795.0,14600.0,3020.04,2108.0,152.0,685700.0,26813.12,2012.0,https://www.tiktok.com/@cfergi2020
0,42,322.0,335100.0,20255.238095238095,1436.0,653,3608,1769.1,1709.5,653.0,117200.0,6842.24,1919.0,322.0,335100.0,20255.238095238095,1436.0,https://www.tiktok.com/@cityrevchurch
0,59,290.0,433800.0,15090.966101694916,1164.0,533.0,174200.0,18769.5,1530.5,533.0,433800.0,25666.0,1475.0,290.0,433800.0,17567.88,1244.5,https://www.tiktok.com/@colby.gerhart
0,55,49.0,378600.0,7641.945454545455,454.0,49,723,250.3,210.5,49.0,723.0,337.52,337.0,49.0,378600.0,8295.94,421.5,https://www.tiktok.com/@dsttarr
0,26,1824.0,195000.0,30259.115384615383,6663.0,3787.0,50100.0,17176.7,7193.0,1824.0,195000.0,31393.44,6842.0,1824.0,195000.0,30259.115384615383,6663.0,https://www.tiktok.com/@haygoody
0,23,181.0,276900.0,28844.043478260868,2899.0,181.0,276900.0,30735.1,2755.0,181.0,276900.0,28844.043478260868,2899.0,181.0,276900.0,28844.043478260868,2899.0,https://www.tiktok.com/@badd_st
0,60,55.0,20500.0,1023.3,744.5,55.0,20500.0,2582.6,565.0,55.0,20500.0,1321.88,656.0,55.0,20500.0,1068.46,739.5,https://www.tiktok.com/@knapper77
0,54,207.0,189300.0,6436.2962962962965,722.0,207,2303,721.2,423.0,207.0,2586.0,755.32,531.0,207.0,189300.0,6862.54,722.0,https://www.tiktok.com/@kacceeeeeee
0,9,3698.0,474600.0,60518.22222222222,8025.0,3698.0,474600.0,60518.22222222222,8025.0,3698.0,474600.0,60518.22222222222,8025.0,3698.0,474600.0,60518.22222222222,8025.0,https://www.tiktok.com/@noahhmoreno
0,60,1831.0,671700.0,21195.166666666668,4522.5,1831,6613,2857.5,2214.0,1831.0,22100.0,5383.04,4144.0,1831.0,671700.0,24342.32,4316.0,https://www.tiktok.com/@_patrykwlodarczyk_
0,60,172.0,1553.0,539.2333333333333,501.5,172,1553,568.5,534.0,172.0,1553.0,549.24,519.0,172.0,1553.0,519.64,498.0,https://www.tiktok.com/@deathangel357
0,59,75.0,168400.0,5378.3050847457625,1574.0,75.0,28500.0,4540.5,1568.0,75.0,28500.0,2877.64,1546.0,75.0,168400.0,5838.84,1543.0,https://www.tiktok.com/@sprayground
0,32,4158.0,1300000.0,158125.5625,12800.0,5676.0,435900.0,91417.6,24900.0,4158.0,1300000.0,200089.08,22400.0,4158.0,1300000.0,158125.5625,12800.0,https://www.tiktok.com/@thelifeofmccray
0,41,1087.0,289800.0,21218.90243902439,11700.0,1087.0,289800.0,38000.3,2142.5,1087.0,289800.0,22176.72,2722.0,1087.0,289800.0,21218.90243902439,11700.0,https://www.tiktok.com/@tj.millard
0,59,4.0,661.0,147.05084745762713,106.0,4,661,276.6,279.5,4.0,661.0,183.08,109.0,4.0,661.0,151.34,100.5,https://www.tiktok.com/@vqueenof3
0,60,392.0,174600.0,16388.866666666665,3495.0,392,3696,2118.4,2178.0,392.0,164100.0,13038.44,3133.0,392.0,174600.0,19004.58,3608.5,https://www.tiktok.com/@leonardofrigo
0,48,2186.0,586300.0,27822.458333333332,6906.5,2186.0,21800.0,6744.1,4595.0,2186.0,98300.0,11448.64,4941.0,2186.0,586300.0,27822.458333333332,6906.5,https://www.tiktok.com/@asianpersuasion.x1
0,60,99.0,9502.0,1104.9833333333333,902.0,703,1701,928.6,855.5,99.0,2646.0,997.44,912.0,99.0,9502.0,1103.1,889.0,https://www.tiktok.com/@avidtechnology
0,60,380.0,469200.0,30191.183333333334,2155.0,1862.0,336100.0,40181.0,4721.0,1862.0,469200.0,37472.44,3366.0,529.0,469200.0,36096.38,2698.5,https://www.tiktok.com/@soyivan.ramos
0,27,429.0,2200000.0,85431.11111111111,1238.0,429,8675,1861.9,1158.0,429.0,45600.0,4042.6,1181.0,429.0,2200000.0,85431.11111111111,1238.0,https://www.tiktok.com/@letipestrane
0,51,1156.0,1100000.0,120220.3137254902,25700.0,1482.0,977900.0,220504.1,99650.0,1482.0,1100000.0,180729.64,70300.0,1156.0,1100000.0,122162.72,30050.0,https://www.tiktok.com/@marc_marchelier
0,33,607.0,6100000.0,197801.60606060605,2335.0,607,2543,1397.3,1334.0,607.0,6100000.0,260260.08,2171.0,607.0,6100000.0,197801.60606060605,2335.0,https://www.tiktok.com/@lilith.eileen
0,58,585.0,45100.0,3624.3275862068967,1685.0,829,20000,3164.4,1232.5,829.0,45100.0,5274.84,1661.0,585.0,45100.0,3918.44,1685.0,https://www.tiktok.com/@saamueldesousa
0,23,382.0,344300.0,21651.391304347828,4094.0,382.0,34300.0,6170.5,2181.5,382.0,344300.0,21651.391304347828,4094.0,382.0,344300.0,21651.391304347828,4094.0,https://www.tiktok.com/@heidybrown1
0,48,2217.0,611300.0,54915.375,14700.0,2217.0,181300.0,26560.9,3170.0,2217.0,181300.0,24108.12,6631.0,2217.0,611300.0,54915.375,14700.0,https://www.tiktok.com/@mcqueencoco
0,53,535.0,441300.0,21232.509433962263,6765.0,535,6041,2401.1,2082.5,535.0,144400.0,16580.92,6558.0,535.0,441300.0,21694.44,6483.5,https://www.tiktok.com/@willit.kettle
0,55,469.0,229700.0,11762.472727272727,2067.0,665,5216,2038.6,1895.0,665.0,56400.0,4498.04,1822.0,469.0,229700.0,11064.66,1998.0,https://www.tiktok.com/@sofiaa.dd
