,num_vids,min_views_overall,max_views_overall,mean_views_overall,median_views_overall,min_views_last10,max_views_last10,mean_views_last10,median_views_last10,min_views_last25,max_views_last25,mean_views_last25,median_views_last25,min_views_last50,max_views_last50,mean_views_last50,median_views_last50,profile
0,59,4489.0,5700000.0,558523.5423728813,247200.0,4489.0,5700000.0,558523.5423728813,247200.0,4489.0,5700000.0,558523.5423728813,247200.0,4489.0,5700000.0,558523.5423728813,247200.0,https://www.tiktok.com/@boclarkeee
0,59,421.0,94300.0,7141.677966101695,3970.0,421.0,94300.0,7141.677966101695,3970.0,421.0,94300.0,7141.677966101695,3970.0,421.0,94300.0,7141.677966101695,3970.0,https://www.tiktok.com/@thehouseofgoldfish
0,58,17800.0,1900000.0,105225.86206896552,57450.0,17800.0,1900000.0,105225.86206896552,57450.0,17800.0,1900000.0,105225.86206896552,57450.0,17800.0,1900000.0,105225.86206896552,57450.0,https://www.tiktok.com/@lexypanterraofficial
0,58,1381.0,10100000.0,322995.0862068966,27000.0,1381.0,10100000.0,322995.0862068966,27000.0,1381.0,10100000.0,322995.0862068966,27000.0,1381.0,10100000.0,322995.0862068966,27000.0,https://www.tiktok.com/@meeeganjay
0,43,15300.0,2900000.0,159076.7441860465,55500.0,15300.0,2900000.0,159076.7441860465,55500.0,15300.0,2900000.0,159076.7441860465,55500.0,15300.0,2900000.0,159076.7441860465,55500.0,https://www.tiktok.com/@blingdup
0,77,1723.0,1600000.0,41398.805194805194,7552.0,1723.0,1600000.0,41398.805194805194,7552.0,1723.0,1600000.0,41398.805194805194,7552.0,1723.0,1600000.0,41398.805194805194,7552.0,https://www.tiktok.com/@alexandranoviello
0,60,1936.0,1300000.0,55942.73333333333,6543.0,1936.0,1300000.0,55942.73333333333,6543.0,1936.0,1300000.0,55942.73333333333,6543.0,1936.0,1300000.0,55942.73333333333,6543.0,https://www.tiktok.com/@thatboysal
0,43,14200.0,2400000.0,197434.88372093023,88000.0,14200.0,2400000.0,197434.88372093023,88000.0,14200.0,2400000.0,197434.88372093023,88000.0,14200.0,2400000.0,197434.88372093023,88000.0,https://www.tiktok.com/@scarletsheppard
0,60,91.0,150200.0,6528.616666666667,1881.5,91.0,150200.0,6528.616666666667,1881.5,91.0,150200.0,6528.616666666667,1881.5,91.0,150200.0,6528.616666666667,1881.5,https://www.tiktok.com/@thestudmuffinsupreme
0,57,392.0,11200.0,1577.8070175438597,1196.0,392.0,11200.0,1577.8070175438597,1196.0,392.0,11200.0,1577.8070175438597,1196.0,392.0,11200.0,1577.8070175438597,1196.0,https://www.tiktok.com/@haider.ali_124
0,58,3163.0,66200.0,17581.206896551725,13950.0,3163.0,66200.0,17581.206896551725,13950.0,3163.0,66200.0,17581.206896551725,13950.0,3163.0,66200.0,17581.206896551725,13950.0,https://www.tiktok.com/@luucieeloves
0,59,6826.0,525700.0,59681.79661016949,26900.0,6826.0,525700.0,59681.79661016949,26900.0,6826.0,525700.0,59681.79661016949,26900.0,6826.0,525700.0,59681.79661016949,26900.0,https://www.tiktok.com/@brieannajames_
0,51,904.0,25300.0,2991.6862745098038,2384.0,904.0,25300.0,2991.6862745098038,2384.0,904.0,25300.0,2991.6862745098038,2384.0,904.0,25300.0,2991.6862745098038,2384.0,https://www.tiktok.com/@denisjordann
